Absolute path;Relative path;Class
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4384.txt;dataset_copy\2\4384.txt;4384.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4390.txt;dataset_copy\2\4390.txt;4390.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4408.txt;dataset_copy\2\4408.txt;4408.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4409.txt;dataset_copy\2\4409.txt;4409.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4423.txt;dataset_copy\2\4423.txt;4423.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4437.txt;dataset_copy\2\4437.txt;4437.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4458.txt;dataset_copy\2\4458.txt;4458.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4468.txt;dataset_copy\2\4468.txt;4468.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4471.txt;dataset_copy\2\4471.txt;4471.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4475.txt;dataset_copy\2\4475.txt;4475.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4487.txt;dataset_copy\2\4487.txt;4487.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4498.txt;dataset_copy\2\4498.txt;4498.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4512.txt;dataset_copy\2\4512.txt;4512.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4517.txt;dataset_copy\2\4517.txt;4517.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4521.txt;dataset_copy\2\4521.txt;4521.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4528.txt;dataset_copy\2\4528.txt;4528.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4532.txt;dataset_copy\2\4532.txt;4532.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4545.txt;dataset_copy\2\4545.txt;4545.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4552.txt;dataset_copy\2\4552.txt;4552.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4573.txt;dataset_copy\2\4573.txt;4573.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4575.txt;dataset_copy\2\4575.txt;4575.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4587.txt;dataset_copy\2\4587.txt;4587.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4596.txt;dataset_copy\2\4596.txt;4596.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4606.txt;dataset_copy\2\4606.txt;4606.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4612.txt;dataset_copy\2\4612.txt;4612.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4625.txt;dataset_copy\2\4625.txt;4625.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4636.txt;dataset_copy\2\4636.txt;4636.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4645.txt;dataset_copy\2\4645.txt;4645.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4651.txt;dataset_copy\2\4651.txt;4651.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4669.txt;dataset_copy\2\4669.txt;4669.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4677.txt;dataset_copy\2\4677.txt;4677.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4695.txt;dataset_copy\2\4695.txt;4695.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4700.txt;dataset_copy\2\4700.txt;4700.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4701.txt;dataset_copy\2\4701.txt;4701.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4703.txt;dataset_copy\2\4703.txt;4703.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4709.txt;dataset_copy\2\4709.txt;4709.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4711.txt;dataset_copy\2\4711.txt;4711.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4715.txt;dataset_copy\2\4715.txt;4715.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4722.txt;dataset_copy\2\4722.txt;4722.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4729.txt;dataset_copy\2\4729.txt;4729.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4745.txt;dataset_copy\2\4745.txt;4745.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4764.txt;dataset_copy\2\4764.txt;4764.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4788.txt;dataset_copy\2\4788.txt;4788.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4791.txt;dataset_copy\2\4791.txt;4791.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4796.txt;dataset_copy\2\4796.txt;4796.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4798.txt;dataset_copy\2\4798.txt;4798.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4800.txt;dataset_copy\2\4800.txt;4800.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4812.txt;dataset_copy\2\4812.txt;4812.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4817.txt;dataset_copy\2\4817.txt;4817.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4823.txt;dataset_copy\2\4823.txt;4823.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4830.txt;dataset_copy\2\4830.txt;4830.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4832.txt;dataset_copy\2\4832.txt;4832.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4833.txt;dataset_copy\2\4833.txt;4833.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4845.txt;dataset_copy\2\4845.txt;4845.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4849.txt;dataset_copy\2\4849.txt;4849.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4850.txt;dataset_copy\2\4850.txt;4850.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4872.txt;dataset_copy\2\4872.txt;4872.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4879.txt;dataset_copy\2\4879.txt;4879.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4880.txt;dataset_copy\2\4880.txt;4880.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4881.txt;dataset_copy\2\4881.txt;4881.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4899.txt;dataset_copy\2\4899.txt;4899.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4921.txt;dataset_copy\2\4921.txt;4921.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4926.txt;dataset_copy\2\4926.txt;4926.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4936.txt;dataset_copy\2\4936.txt;4936.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4967.txt;dataset_copy\2\4967.txt;4967.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4968.txt;dataset_copy\2\4968.txt;4968.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4973.txt;dataset_copy\2\4973.txt;4973.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\4983.txt;dataset_copy\2\4983.txt;4983.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5008.txt;dataset_copy\2\5008.txt;5008.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5023.txt;dataset_copy\2\5023.txt;5023.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5034.txt;dataset_copy\2\5034.txt;5034.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5064.txt;dataset_copy\2\5064.txt;5064.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5082.txt;dataset_copy\2\5082.txt;5082.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5087.txt;dataset_copy\2\5087.txt;5087.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5091.txt;dataset_copy\2\5091.txt;5091.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5101.txt;dataset_copy\2\5101.txt;5101.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5107.txt;dataset_copy\2\5107.txt;5107.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5118.txt;dataset_copy\2\5118.txt;5118.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5137.txt;dataset_copy\2\5137.txt;5137.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5140.txt;dataset_copy\2\5140.txt;5140.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5145.txt;dataset_copy\2\5145.txt;5145.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5165.txt;dataset_copy\2\5165.txt;5165.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5173.txt;dataset_copy\2\5173.txt;5173.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5191.txt;dataset_copy\2\5191.txt;5191.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5196.txt;dataset_copy\2\5196.txt;5196.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5205.txt;dataset_copy\2\5205.txt;5205.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5206.txt;dataset_copy\2\5206.txt;5206.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5207.txt;dataset_copy\2\5207.txt;5207.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5208.txt;dataset_copy\2\5208.txt;5208.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5231.txt;dataset_copy\2\5231.txt;5231.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5238.txt;dataset_copy\2\5238.txt;5238.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5271.txt;dataset_copy\2\5271.txt;5271.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5287.txt;dataset_copy\2\5287.txt;5287.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5307.txt;dataset_copy\2\5307.txt;5307.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5316.txt;dataset_copy\2\5316.txt;5316.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5317.txt;dataset_copy\2\5317.txt;5317.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5355.txt;dataset_copy\2\5355.txt;5355.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5366.txt;dataset_copy\2\5366.txt;5366.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5399.txt;dataset_copy\2\5399.txt;5399.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5405.txt;dataset_copy\2\5405.txt;5405.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5412.txt;dataset_copy\2\5412.txt;5412.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5431.txt;dataset_copy\2\5431.txt;5431.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5455.txt;dataset_copy\2\5455.txt;5455.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5461.txt;dataset_copy\2\5461.txt;5461.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5463.txt;dataset_copy\2\5463.txt;5463.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5471.txt;dataset_copy\2\5471.txt;5471.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5511.txt;dataset_copy\2\5511.txt;5511.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5514.txt;dataset_copy\2\5514.txt;5514.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5520.txt;dataset_copy\2\5520.txt;5520.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5522.txt;dataset_copy\2\5522.txt;5522.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5540.txt;dataset_copy\2\5540.txt;5540.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5542.txt;dataset_copy\2\5542.txt;5542.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5555.txt;dataset_copy\2\5555.txt;5555.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5558.txt;dataset_copy\2\5558.txt;5558.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5559.txt;dataset_copy\2\5559.txt;5559.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5569.txt;dataset_copy\2\5569.txt;5569.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5576.txt;dataset_copy\2\5576.txt;5576.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5586.txt;dataset_copy\2\5586.txt;5586.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5588.txt;dataset_copy\2\5588.txt;5588.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5594.txt;dataset_copy\2\5594.txt;5594.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5600.txt;dataset_copy\2\5600.txt;5600.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5602.txt;dataset_copy\2\5602.txt;5602.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5604.txt;dataset_copy\2\5604.txt;5604.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5619.txt;dataset_copy\2\5619.txt;5619.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5621.txt;dataset_copy\2\5621.txt;5621.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5625.txt;dataset_copy\2\5625.txt;5625.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5636.txt;dataset_copy\2\5636.txt;5636.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5651.txt;dataset_copy\2\5651.txt;5651.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5655.txt;dataset_copy\2\5655.txt;5655.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5673.txt;dataset_copy\2\5673.txt;5673.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5675.txt;dataset_copy\2\5675.txt;5675.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5677.txt;dataset_copy\2\5677.txt;5677.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5682.txt;dataset_copy\2\5682.txt;5682.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5715.txt;dataset_copy\2\5715.txt;5715.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5719.txt;dataset_copy\2\5719.txt;5719.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5727.txt;dataset_copy\2\5727.txt;5727.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5730.txt;dataset_copy\2\5730.txt;5730.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5756.txt;dataset_copy\2\5756.txt;5756.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5768.txt;dataset_copy\2\5768.txt;5768.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5780.txt;dataset_copy\2\5780.txt;5780.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5786.txt;dataset_copy\2\5786.txt;5786.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5787.txt;dataset_copy\2\5787.txt;5787.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5790.txt;dataset_copy\2\5790.txt;5790.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5811.txt;dataset_copy\2\5811.txt;5811.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5813.txt;dataset_copy\2\5813.txt;5813.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5815.txt;dataset_copy\2\5815.txt;5815.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5831.txt;dataset_copy\2\5831.txt;5831.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5845.txt;dataset_copy\2\5845.txt;5845.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5847.txt;dataset_copy\2\5847.txt;5847.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5850.txt;dataset_copy\2\5850.txt;5850.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5851.txt;dataset_copy\2\5851.txt;5851.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5865.txt;dataset_copy\2\5865.txt;5865.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5867.txt;dataset_copy\2\5867.txt;5867.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5870.txt;dataset_copy\2\5870.txt;5870.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5873.txt;dataset_copy\2\5873.txt;5873.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5922.txt;dataset_copy\2\5922.txt;5922.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5923.txt;dataset_copy\2\5923.txt;5923.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5932.txt;dataset_copy\2\5932.txt;5932.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5961.txt;dataset_copy\2\5961.txt;5961.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5970.txt;dataset_copy\2\5970.txt;5970.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5996.txt;dataset_copy\2\5996.txt;5996.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\5997.txt;dataset_copy\2\5997.txt;5997.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6001.txt;dataset_copy\2\6001.txt;6001.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6008.txt;dataset_copy\2\6008.txt;6008.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6019.txt;dataset_copy\2\6019.txt;6019.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6020.txt;dataset_copy\2\6020.txt;6020.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6027.txt;dataset_copy\2\6027.txt;6027.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6057.txt;dataset_copy\2\6057.txt;6057.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6098.txt;dataset_copy\2\6098.txt;6098.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6099.txt;dataset_copy\2\6099.txt;6099.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6100.txt;dataset_copy\2\6100.txt;6100.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6103.txt;dataset_copy\2\6103.txt;6103.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6106.txt;dataset_copy\2\6106.txt;6106.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6113.txt;dataset_copy\2\6113.txt;6113.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6118.txt;dataset_copy\2\6118.txt;6118.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6134.txt;dataset_copy\2\6134.txt;6134.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6154.txt;dataset_copy\2\6154.txt;6154.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6167.txt;dataset_copy\2\6167.txt;6167.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6170.txt;dataset_copy\2\6170.txt;6170.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6203.txt;dataset_copy\2\6203.txt;6203.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6245.txt;dataset_copy\2\6245.txt;6245.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6264.txt;dataset_copy\2\6264.txt;6264.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6272.txt;dataset_copy\2\6272.txt;6272.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6273.txt;dataset_copy\2\6273.txt;6273.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6312.txt;dataset_copy\2\6312.txt;6312.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6314.txt;dataset_copy\2\6314.txt;6314.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6326.txt;dataset_copy\2\6326.txt;6326.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6329.txt;dataset_copy\2\6329.txt;6329.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6351.txt;dataset_copy\2\6351.txt;6351.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6357.txt;dataset_copy\2\6357.txt;6357.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6358.txt;dataset_copy\2\6358.txt;6358.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6363.txt;dataset_copy\2\6363.txt;6363.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6366.txt;dataset_copy\2\6366.txt;6366.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6372.txt;dataset_copy\2\6372.txt;6372.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6400.txt;dataset_copy\2\6400.txt;6400.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6401.txt;dataset_copy\2\6401.txt;6401.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6404.txt;dataset_copy\2\6404.txt;6404.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6440.txt;dataset_copy\2\6440.txt;6440.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6442.txt;dataset_copy\2\6442.txt;6442.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6445.txt;dataset_copy\2\6445.txt;6445.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6452.txt;dataset_copy\2\6452.txt;6452.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\2\6455.txt;dataset_copy\2\6455.txt;6455.txt
